id,IATACode,region,country,name,lat,lon,elevation,bearing,indicator
FEFW,ODA,AFR,FE,OUADDA,8.016667,22.4,2461.0,2.0,C
FEFY,AIG,AFR,FE,YALINGA,6.516667,23.266667,1975.0,2.0,C
FEFZ,IMO,AFR,FE,ZEMIO,5.05,25.15,1995.0,2.0,C
FEGE,MKI,AFR,FE,M'BOKI,5.35,25.916667,1969.0,2.0,C
FEGO,ODJ,AFR,FE,OUANDA-DJALLE,8.9,22.783333,1985.0,2.0,C
FEGZ,BOZ,AFR,FE,BOZOUM,6.35,16.316667,2215.0,0.0,C
FGAN,   ,AFR,FG,SAN ANTONIO DE PALE,-1.433333,5.633333,81.0,-3.0,C
FGBT,BSG,AFR,FG,BATA,1.902194,9.802806,16.0,-2.0,C
FGMY,   ,AFR,FG,MONGOMEYEN,1.678575,11.024792,2159.0,-2.0,C
FGSL,SSG,AFR,FG,MALABO,3.755278,8.708611,76.0,-2.0,C
FHAW,ASI,AFR,FH,ASCENSION AUX AB,-7.969597,-14.393664,278.0,-17.0,M
FHSH,HLE,AFR,FH,ST HELENA,-15.959042,-5.645936,1017.0,-17.0,C
FIMP,MRU,AFR,FI,SIR SEEWOOSAGUR RAMGOOLAM INTL,-20.43,57.683056,183.0,-19.0,C
FIMR,RRG,AFR,FI,PLAINE CORAIL,-19.757728,63.361264,93.0,-18.0,C
FJDG,   ,AFR,FJ,DIEGO GARCIA NAVY,-7.313275,72.411056,14.0,-8.0,M
FKAB,   ,AFR,FK,BANYO,6.766667,11.8,3730.0,0.0,C
FKKB,   ,AFR,FK,KRIBI,2.872778,9.977778,148.0,-2.0,C
FKKC,TKC,AFR,FK,TIKO,4.086322,9.357186,151.0,-2.0,C
FKKD,DLA,AFR,FK,DOUALA,4.011667,9.708333,33.0,-1.0,C
FKKE,   ,AFR,FK,ESEKA,3.65,10.783333,738.0,-1.0,C
FKKF,MMF,AFR,FK,MAMFE,5.704139,9.303528,410.0,-1.0,C
FKKG,BLC,AFR,FK,BALI,5.9,10.033333,4439.0,-1.0,C
FKKI,OUR,AFR,FK,BATOURI,4.466667,14.366667,2152.0,0.0,C
FKKL,MVR,AFR,FK,MAROUA-SALAK,10.454828,14.25315,1391.0,1.0,C
FKKM,FOM,AFR,FK,NKOUNJA,5.644444,10.756389,3966.0,-1.0,C
FKKN,NGE,AFR,FK,N'GAOUNDERE,7.359167,13.56,3655.0,-1.0,C
FKKO,   ,AFR,FK,BERTOUA,4.549906,13.725917,2133.0,0.0,C
FKKR,GOU,AFR,FK,GAROUA,9.336667,13.381111,794.0,0.0,C
FKKS,DSC,AFR,FK,DSCHANG,5.45,10.066667,4593.0,-1.0,C
FKKT,   ,AFR,FK,TIBATI,6.466667,12.616667,2864.0,0.0,C
FKKU,BFX,AFR,FK,BAMOUGOUM,5.532208,10.357569,4346.0,0.0,C
FKKV,BPC,AFR,FK,BAMENDA,6.037164,10.122928,4065.0,-1.0,C
FKKY,YAO,AFR,FK,YAOUNDE/VILLE,3.832056,11.521611,2464.0,-1.0,C
FKYS,NSI,AFR,FK,NSIMALEN,3.717333,11.552444,2278.0,-1.0,C
FLAT,   ,AFR,FL,KATETE,-14.116667,32.083333,3520.0,-5.0,C
FLCH,   ,AFR,FL,CHOMA,-16.783333,27.0,4300.0,-6.0,C
FLCP,CIP,AFR,FL,CHIPATA,-13.561667,32.585,3359.0,-5.0,C
FLCS,   ,AFR,FL,CHINSALI,-10.533333,32.066667,4350.0,-2.0,C
FLEB,   ,AFR,FL,EAST TWO,-11.1,30.316667,3900.0,-3.0,C
FLEC,   ,AFR,FL,EAST THREE,-14.066667,30.083333,2300.0,-4.0,C
FLED,   ,AFR,FL,EAST FOUR,-14.833333,29.116667,1880.0,-5.0,C
FLEE,   ,AFR,FL,EAST FIVE,-10.566667,33.416667,4200.0,-3.0,C
FLEF,   ,AFR,FL,EAST SIX,-11.116667,30.016667,3800.0,-2.0,C
FLEG,   ,AFR,FL,EAST SEVEN,-12.45,29.483333,4000.0,-3.0,C
FLHN,LVI,AFR,FL,HARRY MWAANGA NKUMBULA INTL,-17.821358,25.817075,3255.0,-8.0,C
FLIK,   ,AFR,FL,ISOKA,-10.183333,32.666667,4600.0,-2.0,C
FLKB,   ,AFR,FL,KAWAMBWA,-9.75,29.1,4640.0,-2.0,C
FLKE,   ,AFR,FL,KASOMPE,-12.566667,27.883333,4636.0,-3.0,C
FLKJ,   ,AFR,FL,KANJA,-16.45,23.366667,3370.0,-6.0,C
FLKK,LUN,AFR,FL,KENNETH KAUNDA INTL,-15.330778,28.452611,3782.0,-6.0,C
FLKL,   ,AFR,FL,KALABO,-14.983333,22.633333,3450.0,-5.0,C
FLKO,   ,AFR,FL,KAOMA,-14.8,24.783333,3760.0,-5.0,C
FLKS,KAA,AFR,FL,KASAMA,-10.216667,31.133333,4542.0,-3.0,C
FLKU,   ,AFR,FL,KANYAU,-16.5,22.416667,3450.0,-6.0,C
FLKW,   ,AFR,FL,MILLIKEN,-14.433333,26.383333,3920.0,-4.0,C
FLKY,   ,AFR,FL,KASABA BAY,-8.533333,30.7,2780.0,-1.0,C
FLKZ,   ,AFR,FL,LUKUZI,-12.816667,32.066667,1800.0,-4.0,C
FLLA,   ,AFR,FL,LUANSHYA,-13.141667,28.425,4100.0,-4.0,P
FLLD,   ,AFR,FL,LUNDAZI,-12.275,33.191667,3750.0,-4.0,C
FLLE,   ,AFR,FL,LESA,-13.566667,28.066667,4000.0,-4.0,C
FLLG,   ,AFR,FL,LUWINGU,-10.255,29.896667,4650.0,-2.0,C
FLLK,LXU,AFR,FL,LUKULU,-14.366667,23.258333,3480.0,-4.0,C
FLLO,   ,AFR,FL,KALOMO,-16.983333,26.483333,4100.0,-6.0,C
FLMA,MNS,AFR,FL,MANSA,-11.133333,28.866667,4100.0,-4.0,C
FLMB,   ,AFR,FL,MAAMBA,-17.366667,27.183333,2050.0,-7.0,C
FLMF,MFU,AFR,FL,MFUWE,-13.266667,31.933333,1841.0,-5.0,C
FLMG,MNR,AFR,FL,MONGU,-15.225,23.153333,3465.0,-7.0,C
FLMK,   ,AFR,FL,MKUSHI,-13.616667,29.386667,4195.0,-4.0,C
FLML,   ,AFR,FL,MUFULIRA,-12.566667,28.283333,4350.0,-3.0,C
FLMO,   ,AFR,FL,MONZE,-16.283333,27.516667,3700.0,-6.0,C
FLMP,   ,AFR,FL,MPIKA,-11.866667,31.45,4650.0,-3.0,C
FLMU,   ,AFR,FL,MULOBEZI,-16.766667,25.183333,3175.0,-6.0,C
FLMW,   ,AFR,FL,MWINILUNGA,-11.65,24.416667,4524.0,-3.0,C
FLNA,   ,AFR,FL,NGOMA,-15.966667,25.933333,3400.0,-6.0,C
FLND,NLA,AFR,FL,NDOLA,-12.995,28.665,4167.0,-4.0,C
FLNL,   ,AFR,FL,NAMWALA,-15.765,26.431667,3200.0,-5.0,C
FLNY,   ,AFR,FL,NYIMBA,-14.566667,30.85,2600.0,-5.0,C
FLPE,   ,AFR,FL,PETAUKE,-14.2,31.216667,3300.0,-5.0,C
FLPK,   ,AFR,FL,MPOROKOSO,-9.366667,30.138333,4570.0,-2.0,C
FLPO,   ,AFR,FL,KABOMPO,-13.566667,24.216667,3535.0,-4.0,C
FLRO,   ,AFR,FL,ROSA,-9.533333,31.233333,5000.0,-2.0,C
FLRU,   ,AFR,FL,RUFUNSA,-15.083333,29.633333,3000.0,-5.0,C
FLSE,   ,AFR,FL,SERENJE,-13.183333,30.233333,4650.0,-4.0,C
FLSH,   ,AFR,FL,SHIWA NGANDU,-11.2,31.733333,4600.0,-3.0,C
FLSN,   ,AFR,FL,SENANGA,-16.1,23.266667,3370.0,-6.0,C
FLSO,KIW,AFR,FL,SOUTHDOWNS,-12.9,28.15,4145.0,-5.0,C
FLSS,   ,AFR,FL,SESHEKE,-17.483333,24.283333,3100.0,-7.0,C
FLSW,SLI,AFR,FL,SOLWEZI,-12.166667,26.366667,4547.0,-4.0,C
FLSY,   ,AFR,FL,SAKEJI,-11.216667,24.316667,4500.0,-2.0,C
FLWA,   ,AFR,FL,WEST ONE,-12.85,27.05,4000.0,-3.0,C
FLWB,   ,AFR,FL,WEST TWO,-13.783333,27.483333,3760.0,-4.0,C
FLWC,   ,AFR,FL,WEST THREE,-13.35,26.583333,3650.0,-4.0,C
FLWD,   ,AFR,FL,WEST FOUR,-13.65,25.433333,3400.0,-4.0,C
FLWE,   ,AFR,FL,WEST FIVE,-13.95,24.5,3550.0,-4.0,C
FLWF,   ,AFR,FL,WEST SIX,-12.2,27.5,4000.0,-3.0,C
FLWW,   ,AFR,FL,WAKAWAKA,-12.45,32.25,1800.0,-4.0,C
FMCH,HAH,AFR,FM,PRINCE SAID IBRAHIM,-11.536389,43.271389,93.0,-6.0,C
FMCI,   ,AFR,FM,BANDARESSALAM,-12.295,43.761944,79.0,-7.0,C
FMCV,   ,AFR,FM,OUANI,-12.130833,44.429722,75.0,-7.0,C
FMCZ,DZA,AFR,FM,PAMANDZI,-12.806667,45.280556,23.0,-8.0,C
FMEE,RUN,AFR,FM,ROLAND GARROS,-20.89,55.516389,66.0,-19.0,C
FMEP,ZSE,AFR,FM,PIERREFONDS,-21.321667,55.425556,60.0,-19.0,C
FMME,ATJ,AFR,FM,ANTSIRABE,-19.834722,47.066944,4997.0,-16.0,C
FMMG,WAQ,AFR,FM,ANTSALOVA,-18.701389,44.614722,551.0,-14.0,C
FMMH,VVB,AFR,FM,MAHANORO,-19.836389,48.799444,16.0,-16.0,C
FMMI,TNR,AFR,FM,IVATO,-18.796389,47.476111,4198.0,-15.0,C
FMMK,JVA,AFR,FM,ANKAVANDRA,-18.805833,45.273889,427.0,-14.0,C
FMMO,MXT,AFR,FM,MAINTIRANO,-18.050833,44.032222,98.0,-13.0,C
FMMQ,ILK,AFR,FM,ATSINANANA,-19.583333,48.8,33.0,-16.0,C
FMMS,SMS,AFR,FM,SAINTE-MARIE,-17.090278,49.815556,9.0,-14.0,C
FMMT,TMM,AFR,FM,TOAMASINA,-18.115833,49.393333,22.0,-15.0,C
FMMV,MOQ,AFR,FM,MORONDAVA,-20.284722,44.317778,30.0,-16.0,C
FMMZ,WAM,AFR,FM,AMBATONDRAZAKA,-17.795833,48.443333,2513.0,-14.0,C
FMNA,DIE,AFR,FM,ARRACHART,-12.351111,49.294167,374.0,-9.0,C
FMNC,WMR,AFR,FM,AVARATRA,-16.163611,49.769722,10.0,-13.0,C
FMND,ZWA,AFR,FM,ANDAPA,-14.651667,49.620556,1552.0,-11.0,C
FMNE,AMB,AFR,FM,AMBILOBE,-13.188333,48.9875,72.0,-9.0,C
FMNH,ANM,AFR,FM,ANTSIRABATO,-14.998889,50.32,23.0,-12.0,C
FMNL,HVA,AFR,FM,ANALALAVA,-14.63,47.7625,344.0,-11.0,C
FMNM,MJN,AFR,FM,PHILIBERT TSIRANANA,-15.666667,46.351111,87.0,-11.0,C
FMNN,NOS,AFR,FM,FASCENE,-13.318056,48.309167,37.0,-9.0,C
FMNQ,BPY,AFR,FM,BESALAMPY,-16.744167,44.483889,125.0,-12.0,C
FMNR,WMN,AFR,FM,MAROANTSETRA,-15.438333,49.69,13.0,-12.0,C
FMNS,SVB,AFR,FM,SAMBAVA SOUTH,-14.278611,50.174722,20.0,-11.0,C
FMNW,WAI,AFR,FM,AMBALABE,-14.903056,47.993611,92.0,-11.0,C
FMNX,WMA,AFR,FM,MANDRITSARA,-15.846667,48.835556,1007.0,-12.0,C
FMSA,   ,AFR,FM,AMBALAVAO,-21.815556,46.915833,3189.0,-19.0,C
FMSB,WBO,AFR,FM,ANTSOA,-21.605833,45.135833,820.0,-18.0,C
FMSC,WMD,AFR,FM,MANDABE,-21.046389,44.94,951.0,-17.0,C
FMSD,FTU,AFR,FM,MAURILLAC,-25.038056,46.956111,26.0,-24.0,C
FMSF,WFI,AFR,FM,FIANARANTSOA,-21.442222,47.110833,3658.0,-18.0,C
FMSG,RVA,AFR,FM,FARAFANGANA,-22.806667,47.825556,26.0,-21.0,C
FMSI,IHO,AFR,FM,IHOSY,-22.406111,46.166944,2500.0,-20.0,C
FMSJ,MJA,AFR,FM,MANJA,-21.426389,44.315833,787.0,-18.0,C
FMSK,WVK,AFR,FM,MANAKARA,-22.120556,48.021111,33.0,-20.0,C
FMSL,OVA,AFR,FM,BEKILY,-24.236111,45.304722,1270.0,-22.0,C
FMSM,MNJ,AFR,FM,MANANJARY,-21.206667,48.356111,20.0,-18.0,C
FMSR,MXM,AFR,FM,MOROMBE,-21.751389,43.376389,16.0,-18.0,C
FMST,TLE,AFR,FM,TOLIARY,-23.389444,43.725556,30.0,-20.0,C
FMSY,AMP,AFR,FM,AMPANIHY,-24.699167,44.7325,771.0,-23.0,C
FNBG,BUG,AFR,FN,17TH OF SEPTEMBER,-12.61,13.403611,118.0,-7.0,C
FNCA,CAB,AFR,FN,CABINDA,-5.586667,12.188611,66.0,-4.0,C
FNCT,CBT,AFR,FN,CATUMBELA,-12.479444,13.487222,13.0,-6.0,C
FNDU,   ,AFR,FN,KAMAKENZO,-7.402692,20.816833,2500.0,-2.0,C
FNGI,VPE,AFR,FN,11TH OF NOVEMBER,-17.043333,15.683889,3657.0,-7.0,C
FNHU,NOV,AFR,FN,ALBANO MACHADO,-12.8,15.75,5592.0,-6.0,C
FNLU,LAD,AFR,FN,4TH OF FEBRUARY,-8.855278,13.233889,238.0,-7.0,C
FNME,   ,AFR,FN,MENONGUE,-14.6575,17.719722,4691.0,-7.0,C
FNMO,MSZ,AFR,FN,WELWITSCHIA MIRABILIS,-15.259444,12.148889,230.0,-9.0,C
FNSA,VHC,AFR,FN,SAURIMO,-9.688889,20.430833,3585.0,-3.0,C
FNUB,SDD,AFR,FN,MUKANKA,-14.924444,13.571667,5772.0,-7.0,C
FNUE,LUO,AFR,FN,LUENA,-11.768611,19.897222,4446.0,-4.0,C
FOGM,MJL,AFR,FO,RAPHAEL BOUBALA,-1.8459,11.056778,282.0,-2.0,C
FOGO,OYE,AFR,FO,OYEM,1.536944,11.578611,2165.0,-1.0,C
FOGQ,OKN,AFR,FO,OKONDJA,-0.664167,13.672778,1325.0,-1.0,C
FOGR,   ,AFR,FO,LAMBARENE,-0.704725,10.245047,82.0,-2.0,C
FOOG,POG,AFR,FO,PORT GENTIL,-0.719167,8.751389,13.0,-3.0,C
FOOH,OMB,AFR,FO,OMBOUE HOSPITAL,-1.583333,9.266667,33.0,-3.0,C
FOOL,LBV,AFR,FO,LEON M'BA,0.458333,9.412222,38.0,-2.0,C
FOON,MVB,AFR,FO,M'VENGUE,-1.651944,13.434722,1450.0,-2.0,C
FOOT,TCH,AFR,FO,TCHIBANGA,-2.888222,10.955417,269.0,-3.0,C
FPPR,PCP,AFR,FP,PRINCIPE,1.662967,7.411672,584.0,-3.0,C
FPST,TMS,AFR,FP,SAO TOME INTL,0.377778,6.713056,33.0,-4.0,C
FQAG,ANO,AFR,FQ,ANGOCHE,-16.183333,39.933333,118.0,-9.0,C
FQBI,   ,AFR,FQ,BILENE,-25.266667,33.233333,131.0,-18.0,C
FQBR,BEW,AFR,FQ,BEIRA,-19.795833,34.904722,36.0,-11.0,C
FQCH,VPY,AFR,FQ,CHIMOIO,-19.149722,33.428889,2272.0,-11.0,C
FQIA,IHC,AFR,FQ,INHACA,-25.996944,32.929167,8.0,-19.0,C
FQIN,INH,AFR,FQ,INHAMBANE,-23.866667,35.416667,30.0,-18.0,C
FQLC,VXC,AFR,FQ,LICHINGA,-13.274528,35.264633,4491.0,-5.0,C
FQLU,   ,AFR,FQ,LUMBO,-15.033333,40.666667,33.0,-8.0,C
FQMA,MPM,AFR,FQ,MAPUTO INTL,-25.920833,32.572639,147.0,-18.0,C
FQNC,MNC,AFR,FQ,NACALA,-14.490472,40.712083,398.0,-8.0,C
FQNP,APL,AFR,FQ,NAMPULA,-15.102778,39.284444,1444.0,-8.0,C
FQPB,POL,AFR,FQ,PEMBA,-12.991647,40.52425,331.0,-7.0,C
FQPO,PDD,AFR,FQ,PONTA DE OURO,-26.833333,32.833333,95.0,-21.0,C
FQQL,UEL,AFR,FQ,QUELIMANE,-17.851389,36.868333,36.0,-10.0,C
FQSG,   ,AFR,FQ,SONGO,-15.605,32.774167,2904.0,-6.0,C
FQTT,TET,AFR,FQ,CHINGOZI,-16.108089,33.640225,525.0,-7.0,C
FQUG,   ,AFR,FQ,ULONGWE,-14.705278,34.354167,4243.0,-6.0,C
FQVL,VNX,AFR,FQ,VILANKULO,-22.017778,35.313056,46.0,-15.0,C
FSIA,SEZ,AFR,FS,SEYCHELLES INTL,-4.674344,55.521853,12.0,-5.0,C
FSPP,PRI,AFR,FS,PRASLIN,-4.319242,55.691606,10.0,-5.0,C
FTTA,SRH,AFR,FT,SARH,9.151167,18.379333,1197.0,1.0,C
FTTC,AEH,AFR,FT,ABECHE,13.847222,20.848889,1789.0,2.0,C
FTTD,MQQ,AFR,FT,MOUNDOU,8.620139,16.068389,1409.0,1.0,C
FTTF,   ,AFR,FT,FADA,17.191189,21.503722,1847.0,2.0,C
FTTG,   ,AFR,FT,GOZ-BEIDA,12.2,21.466667,1765.0,2.0,C
FTTI,ATV,AFR,FT,ATI,13.239889,18.317708,1089.0,2.0,C
FTTJ,NDJ,AFR,FT,HASSAN DJAMOUS,12.125,15.024722,968.0,1.0,C
FTTK,BKR,AFR,FT,BOKORO,12.383333,17.066667,984.0,1.0,C
FTTM,MVO,AFR,FT,MONGO,12.171806,18.677694,1414.0,2.0,C
FTTN,AMC,AFR,FT,AM-TIMAN,11.039569,20.276769,1421.0,2.0,C
FTTP,PLF,AFR,FT,PALA,9.383333,14.933333,1532.0,1.0,C
FTTR,   ,AFR,FT,ZOUAR,20.45,16.583333,2654.0,2.0,C
FTTS,OUT,AFR,FT,BOUSSO,10.483333,16.716667,1099.0,1.0,C
FTTU,AMO,AFR,FT,MAO,14.147742,15.320022,1073.0,1.0,C
FTTY,FYT,AFR,FT,FAYA-LARGEAU,17.916072,19.108864,771.0,2.0,C
FTTZ,   ,AFR,FT,ZOUGRA,21.45,17.05,3524.0,2.0,M
FVCP,   ,AFR,FV,CHARLES PRINCE,-17.7525,30.9225,4850.0,-8.0,C
FVCZ,BFO,AFR,FV,BUFFALO RANGE,-21.01,31.579444,1421.0,-11.0,C
FVFA,VFA,AFR,FV,VICTORIA FALLS,-18.094167,25.84,3500.0,-8.0,C
FVJN,BUQ,AFR,FV,J.M. NKOMO,-20.018333,28.624722,4366.0,-10.0,C
FVKB,KAB,AFR,FV,KARIBA INTL,-16.519444,28.885,1706.0,-8.0,C
FVMV,MVZ,AFR,FV,MASVINGO INTL,-20.061944,30.861944,3596.0,-10.0,C
FVRG,HRE,AFR,FV,ROBERT GABRIEL MUGABE INTL,-17.932778,31.093889,4901.0,-8.0,C
FVWN,HWN,AFR,FV,HWANGE NATIONAL PARK,-18.633889,27.008056,3543.0,-9.0,C
FWCL,BLZ,AFR,FW,CHILEKA INTL,-15.679722,34.9675,2555.0,-5.0,C
FWCM,CMK,AFR,FW,CLUB MAKOKOLA,-14.3,35.133333,1589.0,-6.0,C
FWDW,   ,AFR,FW,DWANGWA,-12.515,34.131111,1605.0,-4.0,P
FWKA,KGJ,AFR,FW,KARONGA,-9.953419,33.893172,1743.0,-3.0,C
FWKG,   ,AFR,FW,KASUNGU,-13.016667,33.466667,3470.0,-5.0,C
FWKI,LLW,AFR,FW,KAMUZU INTL,-13.783333,33.7775,4029.0,-3.0,C
FWLK,LIX,AFR,FW,LIKOMA,-12.079717,34.736364,1632.0,-5.0,C
FWSJ,   ,AFR,FW,NSANJE,-16.916667,35.25,200.0,-9.0,C
FWSU,   ,AFR,FW,SUCOMA,-16.266667,34.916667,225.0,-8.0,P
FWTK,   ,AFR,FW,MTAKATAKA,-14.216667,34.533333,1725.0,-6.0,C
FWUU,ZZU,AFR,FW,MZUZU,-11.444161,34.012256,4117.0,-4.0,C
FXKA,   ,AFR,FX,KATSE,-29.361111,28.526389,7000.0,-20.0,C
FXLR,LRB,AFR,FX,LERIBE,-28.855556,28.052778,5350.0,-20.0,C
FXLT,   ,AFR,FX,LETSENG,-29.008333,28.855556,10400.0,-19.0,C
FXMF,MFC,AFR,FX,MAFETENG,-29.8,27.244444,5350.0,-19.0,P
FXMK,MKH,AFR,FX,MOKHOTLONG,-29.280556,29.072222,7200.0,-19.0,C
FXMM,MSU,AFR,FX,MOSHOESHOE I INTL,-29.456531,27.554139,5351.0,-21.0,C
FXMU,   ,AFR,FX,MEJAMETALANA AB,-29.302778,27.502778,5105.0,-20.0,M
FXQN,UNE,AFR,FX,QACHA'S NEK,-30.111111,28.672222,6100.0,-20.0,C
FXSH,SHK,AFR,FX,SEHONGHONG,-29.730556,28.769444,6500.0,-20.0,C
FXSM,SOK,AFR,FX,SEMONKONG,-29.838889,28.058333,7200.0,-19.0,C
FYAR,ADI,AFR,FY,ARANDIS,-22.466667,14.983333,1905.0,-13.0,P
FYGB,   ,AFR,FY,GOBABIS,-22.504722,18.974722,4729.0,-12.0,C
FYGF,GFY,AFR,FY,GROOTFONTEIN,-19.6,18.133333,4636.0,-9.0,M
FYKM,MPA,AFR,FY,KATIMA MULILO,-17.634167,24.176667,3144.0,-7.0,C
FYKT,KMP,AFR,FY,KEETMANSHOOP,-26.538889,18.111667,3506.0,-17.0,C
FYLZ,LUD,AFR,FY,LUDERITZ,-26.685278,15.245556,457.0,-17.0,C
FYML,   ,AFR,FY,MARIENTAL,-24.604167,17.925,3650.0,-15.0,C
FYMO,   ,AFR,FY,MOKUTI LODGE,-18.814444,17.051944,3650.0,-9.0,C
FYOA,OND,AFR,FY,ONDANGWA,-17.877222,15.95,3599.0,-8.0,C
FYOG,OMD,AFR,FY,ORANJEMUND,-28.584806,16.446361,13.0,-19.0,C
FYRU,NDU,AFR,FY,RUNDU,-17.956111,19.720556,3627.0,-7.0,C
FYSA,   ,AFR,FY,SKORPION MINE,-27.876008,16.647722,1870.0,-18.0,C
FYSM,SWP,AFR,FY,SWAKOPMUND,-22.658333,14.566667,170.0,-13.0,C
FYWB,WVB,AFR,FY,WALVIS BAY,-22.98,14.645278,299.0,-13.0,C
FYWE,ERS,AFR,FY,EROS,-22.6075,17.079167,5575.0,-12.0,C
FYWH,WDH,AFR,FY,HOSEA KUTAKO INTL,-22.479894,17.47095,5641.0,-12.0,C
FZAA,FIH,AFR,FZ,N'DJILI INTL,-4.387164,15.442247,998.0,-2.0,C
FZAB,NLO,AFR,FZ,N'DOLO,-4.316667,15.316667,951.0,-2.0,C
FZAG,   ,AFR,FZ,MUANDA,-5.933333,12.35,89.0,-3.0,C
FZAM,MAT,AFR,FZ,MATADI-TSHIMPI,-5.79975,13.440514,1115.0,-2.0,C
FZEA,MDK,AFR,FZ,MBANDAKA,0.022542,18.288756,1040.0,-1.0,C
FZFD,BDT,AFR,FZ,GBADOLITE,4.252836,20.975497,1378.0,-2.0,C
FZFK,GMA,AFR,FZ,GEMENA,3.236122,19.771131,1378.0,1.0,C
FZFP,KLI,AFR,FZ,KOTAKOLI,4.166667,21.75,1801.0,1.0,M
FZIA,   ,AFR,FZ,SIMISIMI,0.516667,25.154722,1289.0,1.0,M
FZIC,FKI,AFR,FZ,BANGOKA,0.481678,25.337964,1417.0,1.0,C
FZJH,IRP,AFR,FZ,ISIRO-MATARI,2.826667,27.588056,2438.0,0.0,C
FZKA,BUX,AFR,FZ,BUNIA,1.565797,30.220644,4083.0,2.0,C
FZKJ,BZU,AFR,FZ,BUTA-ZEGA,2.816667,24.783333,1380.0,-0.6,C
FZMA,BKY,AFR,FZ,KAVUMA,-2.308986,28.808819,5657.0,0.0,C
FZNA,GOM,AFR,FZ,GOMA INTL,-1.670856,29.238403,5045.0,1.0,C
FZOA,KND,AFR,FZ,KINDU,-2.919242,25.915372,1628.0,-1.0,C
FZQA,FBM,AFR,FZ,LUBUMBASHI INTL,-11.591283,27.530897,4302.0,-2.0,C
FZQM,KWZ,AFR,FZ,KOLWEZI,-10.766667,25.5,5007.0,-2.0,C
FZRF,FMI,AFR,FZ,KALEMIE,-5.875525,29.249369,2553.0,-1.0,C
FZSA,KMN,AFR,FZ,KAMINA AB,-8.642036,25.252886,3543.0,-1.0,M
FZUA,KGA,AFR,FZ,KANANGA,-5.900083,22.4692,2143.0,0.0,C
FZWA,MJM,AFR,FZ,MBUJI-MAYI,-6.121189,23.568997,2221.0,-1.0,C
GAAO,   ,AFR,GA,ANSONGO,15.7,0.5,853.0,-2.0,C
GABD,   ,AFR,GA,BANDIAGARA,14.333333,-3.6,1312.0,-3.0,C
GABF,   ,AFR,GA,BAFOULABE,13.804344,-10.851136,381.0,-5.0,C
GABR,   ,AFR,GA,BOUREM,17.033333,-0.4,942.0,-2.0,C
GABS,BKO,AFR,GA,PRESIDENT MODIBO KEITA-SENOU I,12.537778,-7.943056,1247.0,-4.0,C
GAGM,GUD,AFR,GA,GOUNDAM,16.35,-3.6,866.0,-2.0,C
GAGO,GAQ,AFR,GA,KOROGOUSSOU,16.248222,-0.005889,870.0,-2.0,C
GAKA,KNZ,AFR,GA,KENIEBA,12.843278,-11.249972,466.0,-6.0,C
GAKD,KYS,AFR,GA,DAG DAG,14.481722,-11.404722,164.0,-5.0,C
GAKL,   ,AFR,GA,KIDAL,18.433333,1.416667,1496.0,-2.0,C
GAKO,KTX,AFR,GA,KOUTIALA,12.350906,-5.430511,1240.0,-3.0,C
GAKT,   ,AFR,GA,KITA,13.066667,-9.483333,1122.0,-5.0,C
GAMA,   ,AFR,GA,MARKALA,13.7,-6.066667,951.0,-4.0,C
GAMB,MZI,AFR,GA,AMBODEDJO,14.508611,-4.084167,910.0,-3.0,C
GAMK,   ,AFR,GA,MENAKA,15.85,2.433333,899.0,-2.0,C
GANF,   ,AFR,GA,NIAFUNKE,15.933333,-4.016667,869.0,-3.0,C
GANK,NRM,AFR,GA,KEIBANE,15.234167,-7.268661,889.0,-4.0,C
GANR,NIX,AFR,GA,NIORO,15.238764,-9.576514,773.0,-4.0,C
GASO,KSS,AFR,GA,DIGNANGAN,11.598056,-5.798889,1302.0,-4.0,C
GATB,TOM,AFR,GA,TOMBOUCTOU,16.733972,-2.9985,869.0,-2.0,C
GATS,   ,AFR,GA,TESSALIT,20.24625,0.98075,1612.0,-1.0,C
GAYE,EYL,AFR,GA,YELIMANE,15.123742,-10.571167,331.0,-5.0,C
GBYD,BJL,AFR,GB,BANJUL INTL,13.342522,-16.657814,93.0,-10.0,C
GCFV,FUE,AFR,GC,FUERTEVENTURA,28.452778,-13.863889,83.0,-4.0,C
GCGM,GMZ,AFR,GC,LA GOMERA,28.029722,-17.214722,716.0,-6.0,C
GCHI,VDE,AFR,GC,HIERRO,27.814722,-17.886944,103.0,-6.0,C
GCLA,SPC,AFR,GC,LA PALMA,28.626667,-17.755556,108.0,-6.0,C
GCLB,   ,AFR,GC,EL BERRIEL,27.782222,-15.5075,25.0,-5.0,C
GCLP,LPA,AFR,GC,GRAN CANARIA,27.931944,-15.386667,78.0,-5.0,C
GCRR,ACE,AFR,GC,LANZAROTE,28.945556,-13.605278,47.0,-4.0,C
GCTS,TFS,AFR,GC,REINA SOFIA,28.044444,-16.5725,209.0,-5.0,C
GCXO,TFN,AFR,GC,TENERIFE-NORTH,28.482778,-16.341667,2077.0,-5.0,C
GEHM,   ,AFR,GE,MELILLA,35.301944,-2.944444,239.0,-1.0,H
GEML,MLN,AFR,GE,MELILLA,35.279722,-2.956389,156.0,-1.0,C
GFBN,BTE,AFR,GF,BONTHE,7.533056,-12.503889,14.0,-11.0,C
GFBO,KBS,AFR,GF,BO,7.949075,-11.762397,328.0,-11.0,C
GFGK,GBK,AFR,GF,GBANGBATOKE,7.766667,-12.383333,75.0,-14.0,C
